
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
Initial epsilon: 1.0
Final epsilon: 0.001
Epsilon decay episodes: 2000
Replay buffer size: 3000
Max episode pieces: 100000
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep  280/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.861
Ep  290/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.856
Ep  300/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.851
Ep  310/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.846
Ep  320/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.841
Ep  330/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.836
Ep  340/3000 | Score:      0 | Pieces:  12 | Lines:   0 | Loss: 0.0000 | ε: 0.831
Ep  350/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.826
Ep  360/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 0.0000 | ε: 0.821
Ep  370/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.816
Ep  380/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 0.0000 | ε: 0.811
Ep  390/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 0.0000 | ε: 0.806
Ep  400/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 0.0000 | ε: 0.801
Ep  410/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.796
Ep  420/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.791
Ep  430/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.786
Ep  440/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 0.0000 | ε: 0.781
Ep  450/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.776
Ep  460/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.0000 | ε: 0.771
Ep  470/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.766
Ep  480/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.761
Ep  490/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 0.0000 | ε: 0.756
Ep  500/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.0000 | ε: 0.751
Ep  510/3000 | Score:      0 | Pieces:  12 | Lines:   0 | Loss: 0.0000 | ε: 0.746
Ep  520/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 0.0000 | ε: 0.741
Ep  530/3000 | Score:      0 | Pieces:  11 | Lines:   0 | Loss: 0.0000 | ε: 0.736
Ep  540/3000 | Score:      0 | Pieces:  13 | Lines:   0 | Loss: 0.0000 | ε: 0.731
Ep  550/3000 | Score:      0 | Pieces:  13 | Lines:   0 | Loss: 0.0000 | ε: 0.726
Ep  560/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 0.0000 | ε: 0.721
Ep  570/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.716
Ep  580/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 0.0000 | ε: 0.711
Ep  590/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 0.0000 | ε: 0.706
Ep  600/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.701
Ep  610/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.696
Ep  620/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.691
Ep  630/3000 | Score:      0 | Pieces:  12 | Lines:   0 | Loss: 0.0000 | ε: 0.686
Ep  640/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.681
Ep  650/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.676
Ep  660/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 0.0000 | ε: 0.671
Ep  670/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.0000 | ε: 0.666
Ep  680/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 0.0000 | ε: 0.661
Ep  690/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.656
Ep  700/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.651
Ep  710/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.646
Ep  720/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.641
Ep  730/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 0.0000 | ε: 0.636
Ep  740/3000 | Score:      0 | Pieces:  13 | Lines:   0 | Loss: 0.0000 | ε: 0.631
Ep  750/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 0.0000 | ε: 0.626
Ep  760/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.621
Ep  770/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.616
New best score: 22 (< 1000, chưa lưu file)
Ep  780/3000 | Score:      0 | Pieces:  12 | Lines:   0 | Loss: 0.0000 | ε: 0.611
Ep  790/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 0.0000 | ε: 0.606
Ep  800/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 0.0000 | ε: 0.601
Ep  810/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.0000 | ε: 0.596
Ep  820/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.0000 | ε: 0.591
Ep  830/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 0.0000 | ε: 0.586
Ep  840/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.0000 | ε: 0.581
Ep  850/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 0.0000 | ε: 0.576
Ep  860/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 0.0000 | ε: 0.571
New best score: 52 (< 1000, chưa lưu file)
Ep  870/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 0.0000 | ε: 0.566
Ep  880/3000 | Score:     11 | Pieces:  23 | Lines:   1 | Loss: 0.0000 | ε: 0.561
Ep  890/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 0.0000 | ε: 0.556
Ep  900/3000 | Score:     22 | Pieces:  26 | Lines:   2 | Loss: 0.0000 | ε: 0.551
Ep  910/3000 | Score:     22 | Pieces:  34 | Lines:   2 | Loss: 0.0000 | ε: 0.546
Ep  920/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 0.0000 | ε: 0.541
Ep  930/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.536
Ep  940/3000 | Score:      0 | Pieces:  13 | Lines:   0 | Loss: 0.0000 | ε: 0.531
Ep  950/3000 | Score:     11 | Pieces:  25 | Lines:   1 | Loss: 0.0000 | ε: 0.526
Ep  960/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.521
Ep  970/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.516
Ep  980/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 0.0000 | ε: 0.511
Ep  990/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 0.0000 | ε: 0.506
Ep 1000/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 0.0000 | ε: 0.501
Ep 1010/3000 | Score:     33 | Pieces:  36 | Lines:   3 | Loss: 0.0000 | ε: 0.496
Ep 1020/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 0.0000 | ε: 0.491
New best score: 91 (< 1000, chưa lưu file)
Ep 1030/3000 | Score:     11 | Pieces:  28 | Lines:   1 | Loss: 0.0000 | ε: 0.486
Ep 1040/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 0.0000 | ε: 0.481
Ep 1050/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 0.0000 | ε: 0.476
Ep 1060/3000 | Score:     33 | Pieces:  34 | Lines:   3 | Loss: 0.0000 | ε: 0.471
New best score: 93 (< 1000, chưa lưu file)
Ep 1070/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 0.0000 | ε: 0.466
New best score: 126 (< 1000, chưa lưu file)
Ep 1080/3000 | Score:     11 | Pieces:  31 | Lines:   1 | Loss: 0.0000 | ε: 0.461
Ep 1090/3000 | Score:     33 | Pieces:  30 | Lines:   3 | Loss: 0.0000 | ε: 0.456
Ep 1100/3000 | Score:      0 | Pieces:  11 | Lines:   0 | Loss: 0.0000 | ε: 0.451
Ep 1110/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 0.0000 | ε: 0.446
Ep 1120/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 0.0000 | ε: 0.441
Ep 1130/3000 | Score:     33 | Pieces:  38 | Lines:   3 | Loss: 0.0000 | ε: 0.436
Ep 1140/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 0.0000 | ε: 0.431
Ep 1150/3000 | Score:     41 | Pieces:  38 | Lines:   2 | Loss: 0.0000 | ε: 0.426
Ep 1160/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 0.0000 | ε: 0.421
Ep 1170/3000 | Score:     44 | Pieces:  42 | Lines:   4 | Loss: 0.0000 | ε: 0.416
Ep 1180/3000 | Score:     22 | Pieces:  29 | Lines:   2 | Loss: 0.0000 | ε: 0.411
Ep 1190/3000 | Score:     66 | Pieces:  50 | Lines:   6 | Loss: 0.0000 | ε: 0.406
New best score: 143 (< 1000, chưa lưu file)
Ep 1200/3000 | Score:     33 | Pieces:  39 | Lines:   3 | Loss: 0.0000 | ε: 0.401
New best score: 178 (< 1000, chưa lưu file)
Ep 1210/3000 | Score:     11 | Pieces:  31 | Lines:   1 | Loss: 0.0000 | ε: 0.396
Ep 1220/3000 | Score:     33 | Pieces:  39 | Lines:   3 | Loss: 0.0000 | ε: 0.391
Ep 1230/3000 | Score:     44 | Pieces:  40 | Lines:   4 | Loss: 0.0000 | ε: 0.386
Ep 1240/3000 | Score:     33 | Pieces:  45 | Lines:   3 | Loss: 0.0000 | ε: 0.381
Ep 1250/3000 | Score:     33 | Pieces:  36 | Lines:   3 | Loss: 0.0000 | ε: 0.376
Ep 1260/3000 | Score:     44 | Pieces:  42 | Lines:   4 | Loss: 0.0000 | ε: 0.371
Ep 1270/3000 | Score:     44 | Pieces:  46 | Lines:   4 | Loss: 0.0000 | ε: 0.366
Ep 1280/3000 | Score:     66 | Pieces:  45 | Lines:   6 | Loss: 0.0000 | ε: 0.361
Ep 1290/3000 | Score:     44 | Pieces:  41 | Lines:   4 | Loss: 0.0000 | ε: 0.356
Ep 1300/3000 | Score:     55 | Pieces:  42 | Lines:   5 | Loss: 0.0000 | ε: 0.351
Ep 1310/3000 | Score:     22 | Pieces:  28 | Lines:   2 | Loss: 0.0000 | ε: 0.346
Ep 1320/3000 | Score:     11 | Pieces:  33 | Lines:   1 | Loss: 0.0000 | ε: 0.341
Ep 1330/3000 | Score:     11 | Pieces:  26 | Lines:   1 | Loss: 0.0000 | ε: 0.336
Ep 1340/3000 | Score:     44 | Pieces:  39 | Lines:   4 | Loss: 0.0000 | ε: 0.331
New best score: 192 (< 1000, chưa lưu file)
Ep 1350/3000 | Score:     66 | Pieces:  42 | Lines:   6 | Loss: 0.0000 | ε: 0.326
Ep 1360/3000 | Score:     11 | Pieces:  36 | Lines:   1 | Loss: 0.0000 | ε: 0.321
New best score: 332 (< 1000, chưa lưu file)
Ep 1370/3000 | Score:     22 | Pieces:  34 | Lines:   2 | Loss: 0.0000 | ε: 0.316
Ep 1380/3000 | Score:     85 | Pieces:  49 | Lines:   6 | Loss: 0.0000 | ε: 0.311
Ep 1390/3000 | Score:     44 | Pieces:  42 | Lines:   4 | Loss: 0.0000 | ε: 0.306
Ep 1400/3000 | Score:    275 | Pieces:  80 | Lines:  18 | Loss: 0.0000 | ε: 0.301
Ep 1410/3000 | Score:     63 | Pieces:  39 | Lines:   4 | Loss: 0.0000 | ε: 0.296
Ep 1420/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 0.0000 | ε: 0.291
Ep 1430/3000 | Score:     52 | Pieces:  38 | Lines:   3 | Loss: 0.0000 | ε: 0.286
New best score: 407 (< 1000, chưa lưu file)
Ep 1440/3000 | Score:     99 | Pieces:  56 | Lines:   9 | Loss: 0.0000 | ε: 0.281
Ep 1450/3000 | Score:     22 | Pieces:  26 | Lines:   2 | Loss: 0.0000 | ε: 0.276
Ep 1460/3000 | Score:    148 | Pieces:  59 | Lines:  10 | Loss: 0.0000 | ε: 0.271
Ep 1470/3000 | Score:    143 | Pieces:  50 | Lines:   6 | Loss: 0.0000 | ε: 0.266
Ep 1480/3000 | Score:    118 | Pieces:  59 | Lines:   9 | Loss: 0.0000 | ε: 0.261
Ep 1490/3000 | Score:    137 | Pieces:  55 | Lines:   9 | Loss: 0.0000 | ε: 0.256
Ep 1500/3000 | Score:    192 | Pieces:  70 | Lines:  14 | Loss: 0.0000 | ε: 0.251
Ep 1510/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 0.0000 | ε: 0.246
New best score: 433 (< 1000, chưa lưu file)
Ep 1520/3000 | Score:     77 | Pieces:  48 | Lines:   7 | Loss: 0.0000 | ε: 0.241
Ep 1530/3000 | Score:    192 | Pieces:  71 | Lines:  14 | Loss: 0.0000 | ε: 0.236
Ep 1540/3000 | Score:     22 | Pieces:  32 | Lines:   2 | Loss: 0.0000 | ε: 0.231
Ep 1550/3000 | Score:    151 | Pieces:  63 | Lines:  12 | Loss: 0.0000 | ε: 0.226
Ep 1560/3000 | Score:    203 | Pieces:  75 | Lines:  15 | Loss: 0.0000 | ε: 0.221
Ep 1570/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 0.0000 | ε: 0.216
Ep 1580/3000 | Score:    231 | Pieces:  70 | Lines:  14 | Loss: 0.0000 | ε: 0.211
New best score: 518 (< 1000, chưa lưu file)
Ep 1590/3000 | Score:     96 | Pieces:  48 | Lines:   7 | Loss: 0.0000 | ε: 0.206
Ep 1600/3000 | Score:    220 | Pieces:  87 | Lines:  20 | Loss: 0.0000 | ε: 0.201
New best score: 701 (< 1000, chưa lưu file)
Ep 1610/3000 | Score:     96 | Pieces:  51 | Lines:   7 | Loss: 0.0000 | ε: 0.196
Ep 1620/3000 | Score:    140 | Pieces:  56 | Lines:  11 | Loss: 0.0000 | ε: 0.191
Ep 1630/3000 | Score:    573 | Pieces: 113 | Lines:  33 | Loss: 0.0000 | ε: 0.186
New best score: 806 (< 1000, chưa lưu file)
Ep 1640/3000 | Score:    167 | Pieces:  57 | Lines:  10 | Loss: 0.0000 | ε: 0.181
Ep 1650/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 0.0000 | ε: 0.176
Ep 1660/3000 | Score:    498 | Pieces:  96 | Lines:  26 | Loss: 0.0000 | ε: 0.171
Ep 1670/3000 | Score:    335 | Pieces:  87 | Lines:  20 | Loss: 0.0000 | ε: 0.166
Ep 1680/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 0.0000 | ε: 0.161
Ep 1690/3000 | Score:    330 | Pieces:  71 | Lines:  16 | Loss: 0.0000 | ε: 0.156
Ep 1700/3000 | Score:    211 | Pieces:  68 | Lines:  14 | Loss: 0.0000 | ε: 0.151
Ep 1710/3000 | Score:    545 | Pieces:  98 | Lines:  25 | Loss: 0.0000 | ε: 0.146
Ep 1720/3000 | Score:    744 | Pieces: 122 | Lines:  36 | Loss: 0.0000 | ε: 0.141
Ep 1730/3000 | Score:     55 | Pieces:  45 | Lines:   5 | Loss: 0.0000 | ε: 0.136
New best score: 1215 - saving model!
Ep 1740/3000 | Score:   1215 | Pieces: 239 | Lines:  81 | Loss: 0.0000 | ε: 0.131
Ep 1750/3000 | Score:    222 | Pieces:  67 | Lines:  15 | Loss: 0.0000 | ε: 0.126
New best score: 1469 - saving model!
  (đã xóa bản cũ: tetris_best_1215.pth)
Ep 1760/3000 | Score:   1469 | Pieces: 223 | Lines:  74 | Loss: 0.0000 | ε: 0.121
Ep 1770/3000 | Score:    554 | Pieces:  96 | Lines:  24 | Loss: 0.0000 | ε: 0.116
Ep 1780/3000 | Score:    140 | Pieces:  61 | Lines:  11 | Loss: 0.0000 | ε: 0.111
Ep 1790/3000 | Score:    293 | Pieces:  82 | Lines:  18 | Loss: 0.0000 | ε: 0.106
Ep 1800/3000 | Score:    324 | Pieces:  80 | Lines:  19 | Loss: 0.0000 | ε: 0.101
Ep 1810/3000 | Score:    300 | Pieces:  72 | Lines:  15 | Loss: 0.0000 | ε: 0.096
Ep 1820/3000 | Score:    438 | Pieces:  77 | Lines:  17 | Loss: 0.0000 | ε: 0.091
New best score: 2083 - saving model!
  (đã xóa bản cũ: tetris_best_1469.pth)
Ep 1830/3000 | Score:    960 | Pieces: 178 | Lines:  56 | Loss: 0.0000 | ε: 0.086
Ep 1840/3000 | Score:   1081 | Pieces: 198 | Lines:  65 | Loss: 0.0000 | ε: 0.081
Ep 1850/3000 | Score:    846 | Pieces: 136 | Lines:  42 | Loss: 0.0000 | ε: 0.076
Ep 1860/3000 | Score:    852 | Pieces: 167 | Lines:  53 | Loss: 0.0000 | ε: 0.071
New best score: 2705 - saving model!
  (đã xóa bản cũ: tetris_best_2083.pth)
New best score: 5168 - saving model!
  (đã xóa bản cũ: tetris_best_2705.pth)
Ep 1870/3000 | Score:   5168 | Pieces: 765 | Lines: 290 | Loss: 0.0000 | ε: 0.066
Ep 1880/3000 | Score:    444 | Pieces:  88 | Lines:  21 | Loss: 0.0000 | ε: 0.061
Ep 1890/3000 | Score:     77 | Pieces:  56 | Lines:   7 | Loss: 0.0000 | ε: 0.056
Ep 1900/3000 | Score:   1550 | Pieces: 220 | Lines:  76 | Loss: 0.0000 | ε: 0.051
New best score: 7967 - saving model!
  (đã xóa bản cũ: tetris_best_5168.pth)
Ep 1910/3000 | Score:   5436 | Pieces: 711 | Lines: 270 | Loss: 0.0000 | ε: 0.046
Ep 1920/3000 | Score:     33 | Pieces:  43 | Lines:   3 | Loss: 0.0000 | ε: 0.041
Ep 1930/3000 | Score:   1009 | Pieces: 151 | Lines:  48 | Loss: 0.0000 | ε: 0.036
New best score: 12680 - saving model!
  (đã xóa bản cũ: tetris_best_7967.pth)
New best score: 12845 - saving model!
  (đã xóa bản cũ: tetris_best_12680.pth)
Ep 1940/3000 | Score:   1833 | Pieces: 255 | Lines:  88 | Loss: 0.0000 | ε: 0.031
Ep 1950/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 0.0000 | ε: 0.026
Ep 1960/3000 | Score:    113 | Pieces:  50 | Lines:   5 | Loss: 0.0000 | ε: 0.021
New best score: 39643 - saving model!
  (đã xóa bản cũ: tetris_best_12845.pth)
Ep 1970/3000 | Score:    156 | Pieces:  59 | Lines:   9 | Loss: 0.0000 | ε: 0.016
Ep 1980/3000 | Score:     11 | Pieces:  36 | Lines:   1 | Loss: 0.0000 | ε: 0.011
Ep 1990/3000 | Score:   3185 | Pieces: 437 | Lines: 160 | Loss: 0.0000 | ε: 0.006
New best score: 160466 - saving model!
  (đã xóa bản cũ: tetris_best_39643.pth)
Traceback (most recent call last):
  File "C:\Users\nhanl\OneDrive\Desktop\School\REL301m\tetris_from_scratch\code\train.py", line 342, in <module>
  File "C:\Users\nhanl\OneDrive\Desktop\School\REL301m\tetris_from_scratch\code\train.py", line 200, in train
    self.episode = ep

  File "C:\Users\nhanl\OneDrive\Desktop\School\REL301m\tetris_from_scratch\code\train.py", line 158, in play_episode
    action = self.select_action()
             ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nhanl\OneDrive\Desktop\School\REL301m\tetris_from_scratch\code\train.py", line 95, in select_action
    return self._get_best_action(next_states)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nhanl\OneDrive\Desktop\School\REL301m\tetris_from_scratch\code\train.py", line 81, in _get_best_action
    states_tensor = torch.FloatTensor(features).to(self.device)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
